id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento
TX_2558,2008-05-16,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,101.88,Refeição com Cliente,Vendas
TX_2559,2008-05-16,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,5.27,Manutenção,Atendimento ao Cliente
TX_2560,2008-05-16,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,24.99,Logística,Depósito
TX_2561,2008-05-16,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,29.36,Copa e Cozinha,Qualidade
TX_2562,2008-05-16,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,170.62,Material de Escritório,Vendas
TX_2563,2008-05-16,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,59.4,Copa e Cozinha,Administrativo
TX_2564,2008-05-16,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,39.16,Refeição,Vendas
TX_2565,2008-05-17,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,85.41,Material de Escritório,Vendas
TX_2566,2008-05-17,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,158.22,Refeição com Cliente,Vendas
TX_2567,2008-05-17,Jim Halpert,Vendedor,Chili's - Despesa de Refeição com Cliente,54.43,Refeição com Cliente,Vendas
TX_2568,2008-05-17,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,21.06,Logística,Suprimentos
TX_2569,2008-05-17,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,10.37,Copa e Cozinha,Contabilidade
TX_2570,2008-05-17,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,21.47,Copa e Cozinha,Depósito
TX_2571,2008-05-17,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,41.32,Material de Escritório,Administrativo
TX_2572,2008-05-17,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,7.32,Diversos,Atendimento ao Cliente
TX_2573,2008-05-17,Jim Halpert,Vendedor,Estacionamento Central - Despesa de Transporte Local,123.32,Transporte Local,Vendas
TX_2574,2008-05-17,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,15.04,Diversos,Recursos Humanos
TX_2575,2008-05-17,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,130.45,Material de Escritório,Vendas
TX_2576,2008-05-17,Stanley Hudson,Vendedor,Estacionamento Central - Despesa de Transporte Local,75.4,Transporte Local,Vendas
TX_2577,2008-05-17,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,42.39,Logística,Contabilidade
TX_2578,2008-05-17,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,6.67,Logística,Contabilidade
TX_2579,2008-05-17,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,31.49,Diversos,Atendimento ao Cliente
TX_2580,2008-05-17,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,24.99,Logística,Recursos Humanos
TX_2581,2008-05-17,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,31.81,Material de Escritório,Contabilidade
TX_2582,2008-05-17,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,77.08,Correios,Administrativo
TX_2583,2008-05-17,Creed Bratton,Qualidade,FedEx - Despesa de Correios,37.06,Correios,Qualidade
TX_2584,2008-05-17,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,18.76,Logística,Suprimentos
TX_2585,2008-05-17,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,23.23,Logística,Administrativo
TX_2586,2008-05-17,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,149.38,Material de Escritório,Vendas
TX_2587,2008-05-17,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,17.68,Manutenção,Recursos Humanos
TX_2588,2008-05-17,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,7.11,Manutenção,Depósito
TX_2589,2008-05-17,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,201.44,Viagem,Gerência
TX_2590,2008-05-17,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,28.99,Material de Escritório,Depósito
TX_2591,2008-05-17,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,117.23,Material de Escritório,Vendas
TX_2592,2008-05-17,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,161.28,Refeição,Vendas
TX_2593,2008-05-17,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,29.73,Material de Escritório,Contabilidade
TX_2594,2008-05-17,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,56.81,Transporte Local,Vendas
TX_2595,2008-05-17,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,31.58,Correios,Atendimento ao Cliente
TX_2596,2008-05-17,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,61.06,Manutenção,Contabilidade
TX_2597,2008-05-17,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,13.56,Manutenção,Depósito
TX_2598,2008-05-17,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,120.62,Refeição,Vendas
TX_2599,2008-05-17,Kevin Malone,Contador,FedEx - Despesa de Correios,76.77,Correios,Contabilidade
TX_2600,2008-05-17,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,19.32,Refeição com Cliente,Vendas
TX_2601,2008-05-17,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,9.5,Logística,Contabilidade
TX_2602,2008-05-17,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,34.88,Material de Escritório,Recursos Humanos
TX_2603,2008-05-18,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,15.88,Manutenção,Suprimentos
TX_2604,2008-05-18,Toby Flenderson,RH,FedEx - Despesa de Correios,9.91,Correios,Recursos Humanos
TX_2605,2008-05-18,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,111.23,Transporte Local,Vendas
TX_2606,2008-05-18,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,56.8,Manutenção,Administrativo
TX_2607,2008-05-18,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,27.39,Logística,Atendimento ao Cliente
TX_2608,2008-05-18,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,130.79,Refeição,Vendas
TX_2609,2008-05-18,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,20.94,Copa e Cozinha,Administrativo
TX_2610,2008-05-18,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,61.76,Material de Escritório,Contabilidade
TX_2611,2008-05-18,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,159.98,Refeição com Cliente,Vendas
TX_2612,2008-05-18,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,163.73,Refeição,Vendas
TX_2613,2008-05-18,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,20.83,Material de Escritório,Qualidade
TX_2614,2008-05-18,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,24.09,Material de Escritório,Contabilidade
TX_2615,2008-05-18,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,73.08,Refeição com Cliente,Vendas
TX_2616,2008-05-18,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,73.08,Logística,Contabilidade
TX_2617,2008-05-18,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,63.81,Transporte Local,Gerência
TX_2618,2008-05-18,Angela Martin,Contadora,FedEx - Despesa de Correios,76.92,Correios,Contabilidade
TX_2619,2008-05-18,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,141.69,Refeição com Cliente,Vendas
TX_2620,2008-05-18,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,58.42,Manutenção,Contabilidade
TX_2621,2008-05-18,Oscar Martinez,Contador,FedEx - Despesa de Correios,79.47,Correios,Contabilidade
TX_2622,2008-05-18,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,13.81,Manutenção,Qualidade
TX_2623,2008-05-18,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,50.94,Refeição com Cliente,Vendas
TX_2624,2008-05-18,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,66.65,Logística,Contabilidade
TX_2625,2008-05-18,Andy Bernard,Vendedor,Amtrak Train - Despesa de Viagem,88.37,Viagem,Vendas
TX_2626,2008-05-18,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,16.85,Logística,Suprimentos
TX_2627,2008-05-18,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,30.05,Logística,Qualidade
TX_2628,2008-05-18,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,3.72,Material de Escritório,Qualidade
TX_2629,2008-05-18,Andy Bernard,Vendedor,Delta Airlines - Despesa de Viagem,15.99,Viagem,Vendas
TX_2630,2008-05-19,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,7.41,Diversos,Atendimento ao Cliente
TX_2631,2008-05-19,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,29.83,Transporte Local,Vendas
TX_2632,2008-05-19,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,6.31,Copa e Cozinha,Recursos Humanos
TX_2633,2008-05-19,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,18.44,Logística,Contabilidade
TX_2634,2008-05-19,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,60.63,Refeição com Cliente,Gerência
TX_2635,2008-05-19,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,20.46,Correios,Depósito
TX_2636,2008-05-19,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,78.79,Manutenção,Contabilidade
TX_2637,2008-05-19,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,30.41,Diversos,Suprimentos
TX_2638,2008-05-19,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,24.0,Material de Escritório,Recursos Humanos
TX_2639,2008-05-19,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,62.78,Copa e Cozinha,Contabilidade
TX_2640,2008-05-19,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,71.74,Transporte Local,Gerência
TX_2641,2008-05-19,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,54.15,Viagem,Gerência
TX_2642,2008-05-19,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,25.15,Manutenção,Recursos Humanos
TX_2643,2008-05-19,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,112.85,Transporte Local,Vendas
TX_2644,2008-05-19,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,34.48,Copa e Cozinha,Administrativo
TX_2645,2008-05-19,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,126.05,Refeição com Cliente,Vendas
TX_2646,2008-05-19,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,33.94,Diversos,Suprimentos
TX_2647,2008-05-19,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,90.03,Refeição,Vendas
TX_2648,2008-05-19,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,134.38,Refeição com Cliente,Vendas
TX_2649,2008-05-19,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,27.87,Material de Escritório,Atendimento ao Cliente
TX_2650,2008-05-19,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,28.44,Correios,Depósito
TX_2651,2008-05-20,Michael Scott,Gerente Regional,Hooters (Almoço com Cliente),85.0,Refeição com Cliente,Gerência
TX_2652,2008-05-20,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,51.07,Material de Escritório,Contabilidade
TX_2653,2008-05-20,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,3.8,Diversos,Depósito
TX_2654,2008-05-20,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,8.6,Logística,Suprimentos
TX_2655,2008-05-20,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,8.24,Material de Escritório,Contabilidade
TX_2656,2008-05-20,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,14.19,Copa e Cozinha,Suprimentos
TX_2657,2008-05-20,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,19.77,Logística,Qualidade
TX_2658,2008-05-20,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,60.12,Refeição com Cliente,Vendas
TX_2659,2008-05-20,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,27.97,Material de Escritório,Depósito
TX_2660,2008-05-20,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,13.96,Material de Escritório,Contabilidade
TX_2661,2008-05-20,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,34.46,Correios,Atendimento ao Cliente
TX_2662,2008-05-20,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,50.91,Transporte Local,Vendas
TX_2663,2008-05-20,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,40.0,Logística,Atendimento ao Cliente
TX_2664,2008-05-20,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,145.99,Refeição,Vendas
TX_2665,2008-05-20,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,10.37,Correios,Depósito
TX_2666,2008-05-20,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,62.87,Logística,Contabilidade
TX_2667,2008-05-20,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,20.12,Refeição com Cliente,Vendas
TX_2668,2008-05-20,Creed Bratton,Qualidade,FedEx - Despesa de Correios,7.77,Correios,Qualidade
TX_2669,2008-05-20,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,131.96,Transporte Local,Vendas
TX_2670,2008-05-20,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,62.52,Transporte Local,Vendas
TX_2671,2008-05-20,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,106.3,Refeição com Cliente,Vendas
TX_2672,2008-05-20,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,47.14,Material de Escritório,Contabilidade
TX_2673,2008-05-20,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,42.67,Material de Escritório,Vendas
TX_2674,2008-05-20,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,57.67,Material de Escritório,Contabilidade
TX_2675,2008-05-20,Dwight Schrute,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,103.41,Viagem,Vendas
TX_2676,2008-05-20,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,17.52,Correios,Atendimento ao Cliente
TX_2677,2008-05-20,Oscar Martinez,Contador,FedEx - Despesa de Correios,28.27,Correios,Contabilidade
TX_2678,2008-05-20,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,67.8,Material de Escritório,Administrativo
TX_2679,2008-05-20,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,130.18,Refeição com Cliente,Vendas
TX_2680,2008-05-20,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,36.53,Correios,Depósito
TX_2681,2008-05-20,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,30.9,Material de Escritório,Depósito
TX_2682,2008-05-20,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,87.63,Refeição com Cliente,Vendas
TX_2683,2008-05-20,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,149.35,Transporte Local,Vendas
TX_2684,2008-05-20,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,45.88,Manutenção,Administrativo
TX_2685,2008-05-20,Oscar Martinez,Contador,FedEx - Despesa de Correios,69.87,Correios,Contabilidade
TX_2686,2008-05-20,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,173.63,Refeição,Gerência
TX_2687,2008-05-20,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,25.35,Copa e Cozinha,Contabilidade
TX_2688,2008-05-20,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,54.5,Manutenção,Contabilidade
TX_2689,2008-05-20,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,139.62,Refeição com Cliente,Vendas
TX_2690,2008-05-20,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,195.0,Refeição,Gerência
TX_2691,2008-05-20,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,34.02,Copa e Cozinha,Contabilidade
TX_2692,2008-05-20,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,39.42,Manutenção,Contabilidade
TX_2693,2008-05-21,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,157.94,Transporte Local,Vendas
TX_2694,2008-05-21,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,9.49,Copa e Cozinha,Depósito
TX_2695,2008-05-21,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,9.47,Logística,Recursos Humanos
TX_2696,2008-05-21,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,8.92,Copa e Cozinha,Atendimento ao Cliente
TX_2697,2008-05-21,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,163.53,Transporte Local,Vendas
TX_2698,2008-05-21,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,28.81,Transporte Local,Vendas
TX_2699,2008-05-21,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,74.54,Refeição,Vendas
TX_2700,2008-05-21,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,24.23,Logística,Suprimentos
TX_2701,2008-05-21,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,41.5,Material de Escritório,Administrativo
TX_2702,2008-05-21,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,37.09,Diversos,Qualidade
TX_2703,2008-05-21,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,249.64,Refeição com Cliente,Gerência
TX_2704,2008-05-21,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,13.59,Material de Escritório,Suprimentos
TX_2705,2008-05-21,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,69.81,Transporte Local,Vendas
TX_2706,2008-05-21,Michael Scott,Gerente Regional,Estacionamento Central - Despesa de Transporte Local,183.21,Transporte Local,Gerência
TX_2707,2008-05-21,Creed Bratton,Qualidade,FedEx - Despesa de Correios,11.81,Correios,Qualidade
TX_2708,2008-05-21,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,73.33,Transporte Local,Vendas
TX_2709,2008-05-21,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,14.64,Diversos,Depósito
TX_2710,2008-05-21,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,299.51,Refeição,Gerência
TX_2711,2008-05-21,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,65.42,Material de Escritório,Vendas
TX_2712,2008-05-21,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,31.07,Refeição com Cliente,Vendas
TX_2713,2008-05-21,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,25.69,Copa e Cozinha,Administrativo
TX_2714,2008-05-21,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,51.66,Correios,Administrativo
TX_2715,2008-05-21,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,7.62,Manutenção,Contabilidade
TX_2716,2008-05-21,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,37.55,Diversos,Depósito
TX_2717,2008-05-21,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,14.26,Copa e Cozinha,Contabilidade
TX_2718,2008-05-21,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,135.78,Material de Escritório,Vendas
TX_2719,2008-05-21,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,35.76,Manutenção,Qualidade
TX_2720,2008-05-21,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,34.22,Logística,Qualidade
TX_2721,2008-05-22,Dwight Schrute,Vendedor,Planta Artificial Grande (Camuflagem),55.0,Decoração,Vendas
TX_2722,2008-05-22,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,27.64,Manutenção,Contabilidade
TX_2723,2008-05-22,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,119.73,Refeição com Cliente,Vendas
TX_2724,2008-05-22,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,9.73,Correios,Depósito
TX_2725,2008-05-22,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,24.65,Logística,Suprimentos
TX_2726,2008-05-22,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,35.1,Material de Escritório,Recursos Humanos
TX_2727,2008-05-22,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,86.97,Refeição com Cliente,Vendas
TX_2728,2008-05-22,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,45.72,Logística,Contabilidade
TX_2729,2008-05-22,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,15.04,Logística,Qualidade
TX_2730,2008-05-22,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,25.72,Manutenção,Depósito
TX_2731,2008-05-22,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,64.63,Material de Escritório,Administrativo
TX_2732,2008-05-22,Stanley Hudson,Vendedor,Gasolina Shell - Despesa de Transporte Local,165.92,Transporte Local,Vendas
TX_2733,2008-05-22,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,7.83,Diversos,Recursos Humanos
TX_2734,2008-05-22,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,26.64,Material de Escritório,Vendas
TX_2735,2008-05-22,Stanley Hudson,Vendedor,Delta Airlines - Despesa de Viagem,54.38,Viagem,Vendas
TX_2736,2008-05-22,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,7.6,Manutenção,Contabilidade
TX_2737,2008-05-22,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,32.47,Copa e Cozinha,Depósito
TX_2738,2008-05-22,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,13.19,Logística,Atendimento ao Cliente
TX_2739,2008-05-22,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,165.28,Transporte Local,Vendas
TX_2740,2008-05-22,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,39.34,Diversos,Recursos Humanos
TX_2741,2008-05-22,Jim Halpert,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,70.57,Viagem,Vendas
TX_2742,2008-05-22,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,167.66,Material de Escritório,Vendas
TX_2743,2008-05-22,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,150.23,Refeição com Cliente,Vendas
TX_2744,2008-05-22,Kevin Malone,Contador,FedEx - Despesa de Correios,79.28,Correios,Contabilidade
TX_2745,2008-05-22,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,41.29,Transporte Local,Vendas
TX_2746,2008-05-22,Kevin Malone,Contador,FedEx - Despesa de Correios,16.1,Correios,Contabilidade
TX_2747,2008-05-22,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,3.6,Copa e Cozinha,Qualidade
TX_2748,2008-05-22,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,48.34,Manutenção,Contabilidade
TX_2749,2008-05-22,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,21.24,Manutenção,Recursos Humanos
TX_2750,2008-05-22,Angela Martin,Contadora,FedEx - Despesa de Correios,53.31,Correios,Contabilidade
TX_2751,2008-05-23,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,142.4,Transporte Local,Vendas
TX_2752,2008-05-23,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,23.24,Manutenção,Depósito
TX_2753,2008-05-23,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,29.04,Logística,Qualidade
TX_2754,2008-05-23,Oscar Martinez,Contador,FedEx - Despesa de Correios,77.73,Correios,Contabilidade
TX_2755,2008-05-23,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,38.55,Refeição,Vendas
TX_2756,2008-05-23,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,159.78,Material de Escritório,Vendas
TX_2757,2008-05-23,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,9.76,Logística,Qualidade
TX_2758,2008-05-23,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,52.23,Refeição com Cliente,Vendas
TX_2759,2008-05-23,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,14.95,Material de Escritório,Qualidade
TX_2760,2008-05-23,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,153.78,Refeição com Cliente,Vendas
TX_2761,2008-05-23,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,94.37,Refeição com Cliente,Vendas
TX_2762,2008-05-23,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,23.03,Copa e Cozinha,Contabilidade
TX_2763,2008-05-23,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,76.35,Material de Escritório,Contabilidade
TX_2764,2008-05-23,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,119.05,Refeição com Cliente,Vendas
TX_2765,2008-05-23,Oscar Martinez,Contador,FedEx - Despesa de Correios,53.2,Correios,Contabilidade
TX_2766,2008-05-23,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,39.02,Manutenção,Suprimentos
TX_2767,2008-05-23,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,9.44,Diversos,Atendimento ao Cliente
TX_2768,2008-05-23,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,97.2,Refeição com Cliente,Gerência
TX_2769,2008-05-23,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,27.12,Diversos,Qualidade
TX_2770,2008-05-23,Jim Halpert,Vendedor,Estacionamento Central - Despesa de Transporte Local,81.73,Transporte Local,Vendas
TX_2771,2008-05-23,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,115.82,Refeição com Cliente,Vendas
